trace,trace_type,eviction,prefetcher,cache_size,interaction_window,miss_ratio,byte_miss_ratio,n_req,n_prefetch,n_prefetch_then_evict,n_prefetch_then_evict_then_miss,n_prefetch_then_evict_no_demand,n_prefetch_then_evict_then_hit,n_evict,n_evict_then_prefetch,n_evict_then_useful_prefetch,n_evict_then_useless_prefetch,log_path,status
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,0,0.6866,0.8472,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,1000,0.7404,0.8830,49622929,61908,40313,7450,31359,1504,36799715,5021,454,4567,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__64mb__w1000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,16mb,10000,0.7606,0.8956,49622929,30057,26870,4972,21358,540,37772798,17287,2344,14943,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__16mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,1,0.7404,0.8830,49622929,61908,47,20,26,1,36799715,36,2,34,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__64mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,,,,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,fail:134
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,0,0.7607,0.8956,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,100,0.7404,0.8830,49622929,61908,5858,1256,4349,253,36799715,610,68,542,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__64mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,10,0.6866,0.8472,49622929,101153,357,90,233,34,34167327,117,5,112,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,1,0.6866,0.8472,49622929,101153,32,11,13,8,34167327,23,3,20,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,64mb,10000,0.7404,0.8830,49622929,61908,56330,10278,44019,2033,36799715,24734,2395,22339,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__64mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,100,0.6866,0.8472,49622929,101153,4030,886,2947,197,34167327,562,32,530,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,0,0.6035,0.7947,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,0,0.7406,0.8831,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,1000,0.6866,0.8472,49622929,101153,34875,6895,26541,1439,34167327,4204,256,3948,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w1000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,1,0.7607,0.8956,49622929,992,0,0,0,0,37750117,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,100,0.7607,0.8956,49622929,992,83,9,74,0,37750117,1,0,1,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,1,0.7406,0.8831,49622929,952,0,0,0,0,36750894,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,10,0.7607,0.8956,49622929,992,6,3,3,0,37750117,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,0,0.6866,0.8472,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,256mb,10000,0.6866,0.8472,49622929,101153,93924,17915,72277,3732,34167327,17243,1136,16107,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__256mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,1000,0.7607,0.8956,49622929,992,221,9,212,0,37750117,31,28,3,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w1000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,16mb,10000,0.7607,0.8956,49622929,992,226,9,217,0,37750117,51,45,6,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__16mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,10,0.7406,0.8831,49622929,952,1,0,1,0,36750894,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,100,0.7406,0.8831,49622929,952,18,0,18,0,36750894,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,1,0.6866,0.8472,49622929,951,0,0,0,0,34066246,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,1,0.6035,0.7947,49622929,187756,16,7,9,0,30115878,13,2,11,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,0,0.8204,0.9511,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w0.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,1000,0.7406,0.8831,49622929,952,140,0,140,0,36750894,1,0,1,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1,0.8204,0.9511,3645877,701635,0,0,0,0,3691983,141,2,139,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,0,0.6035,0.7946,49622929,,,,,,,,,,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10,0.8204,0.9511,3645877,701635,0,0,0,0,3691983,1398,85,1313,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,10,0.6035,0.7947,49622929,187756,193,60,126,7,30115878,44,2,42,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,64mb,10000,0.7406,0.8831,49622929,952,216,1,215,0,36750894,11,7,4,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__64mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,10,0.6866,0.8472,49622929,951,2,1,1,0,34066246,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,0.8204,0.9511,3645877,701635,0,0,0,0,3691983,21507,1462,20045,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,100,0.6866,0.8472,49622929,951,8,1,7,0,34066246,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,0,0.7750,0.9372,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.8204,0.9511,3645877,701635,56679,39463,8968,8248,3691983,143711,16788,126923,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.8204,0.9511,3645877,701635,633511,409650,114019,109842,3691983,436352,46541,389811,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1,0.7750,0.9372,3645877,635564,0,0,0,0,3458496,83,3,80,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,0,0.7378,0.9243,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__256mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10,0.7750,0.9372,3645877,635564,0,0,0,0,3458496,653,20,633,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.7750,0.9372,3645877,635564,0,0,0,0,3458496,10534,577,9957,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,1000,0.6866,0.8472,49622929,951,69,1,68,0,34066246,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1,0.7378,0.9243,3645877,540108,0,0,0,0,3220838,27,0,27,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__256mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.7750,0.9372,3645877,635564,0,0,0,0,3458496,80315,8159,72156,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10,0.7378,0.9243,3645877,540108,0,0,0,0,3220838,230,1,229,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__256mb__w10.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,100,0.6035,0.7947,49622929,187756,2129,506,1526,97,30115878,329,15,314,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,1,0.6035,0.7946,49622929,912,0,0,0,0,29931736,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,1000,0.6035,0.7947,49622929,187756,20256,4806,14648,802,30115878,2118,96,2022,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,0,0.6920,0.8954,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__1gb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10,0.6920,0.8954,3645877,462760,0,0,0,0,2952678,62,0,62,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__1gb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.7378,0.9243,3645877,540108,0,0,0,0,3220838,3100,54,3046,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,0,0.8336,0.9565,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1,0.6920,0.8954,3645877,462760,0,0,0,0,2952678,12,0,12,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__1gb__w1.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,100,0.6035,0.7946,49622929,912,3,1,2,0,29931736,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,1,0.8336,0.9565,3645877,7022,0,0,0,0,3045626,1,1,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.7378,0.9243,3645877,540108,0,0,0,0,3220838,26704,835,25869,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,10,0.6035,0.7946,49622929,912,0,0,0,0,29931736,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,10,0.8336,0.9565,3645877,7022,0,0,0,0,3045626,21,16,5,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,0,0.7940,0.9476,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,1000,0.8336,0.9565,3645877,7022,2272,1076,827,369,3045626,2837,2335,502,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,100,0.8336,0.9565,3645877,7022,0,0,0,0,3045626,366,307,59,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.6920,0.8954,3645877,462760,0,0,0,0,2952678,829,6,823,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,256mb,10000,0.6866,0.8472,49622929,951,211,2,209,0,34066246,10,7,3,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__256mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,16mb,10000,0.8336,0.9565,3645877,7022,2600,1206,951,443,3045626,5393,4284,1109,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__16mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,1000,0.6035,0.7946,49622929,912,21,2,19,0,29931736,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,1,0.7940,0.9476,3645877,6525,0,0,0,0,2899173,1,1,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.6920,0.8954,3645877,462760,0,0,0,0,2952678,7646,181,7465,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,10,0.7940,0.9476,3645877,6525,0,0,0,0,2899173,6,3,3,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,100,0.7940,0.9476,3645877,6525,0,0,0,0,2899173,133,112,21,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,0,0.8348,0.9568,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,0,0.7619,0.9405,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,1000,0.7940,0.9476,3645877,6525,0,0,0,0,2899173,1128,983,145,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w1000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,1gb,10000,0.6035,0.7946,49622929,912,117,2,115,0,29931736,0,0,0,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__OBL__1gb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,64mb,10000,0.7940,0.9476,3645877,6525,4849,1433,2926,490,2899173,1937,1437,500,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__64mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,1,0.7619,0.9405,3645877,15819,0,0,0,0,2785222,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.7750,0.9372,3645877,635564,531461,347196,69925,114340,3458496,308940,51748,257192,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,10,0.7619,0.9405,3645877,15819,0,0,0,0,2785222,1,0,1,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,100,0.7619,0.9405,3645877,15819,0,0,0,0,2785222,12,0,12,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,1000,0.7619,0.9405,3645877,15819,0,0,0,0,2785222,183,9,174,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,1,0.8348,0.9568,3645877,0,0,0,0,0,3042997,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,0,0.7945,0.9477,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,256mb,10000,0.7619,0.9405,3645877,15819,1872,406,1242,224,2785222,1217,272,945,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__256mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,10,0.8348,0.9568,3645877,0,0,0,0,0,3042997,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,100,0.8348,0.9568,3645877,0,0,0,0,0,3042997,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,1000,0.8348,0.9568,3645877,0,0,0,0,0,3042997,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,16mb,10000,0.8348,0.9568,3645877,0,0,0,0,0,3042997,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__16mb__w10000.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1gb,10000,0.6035,0.7947,49622929,187756,113488,26709,82127,4652,30115878,7945,400,7545,./results/cp_sweep/logs/w09.oracleGeneral.bin.zst__sieve__PG__1gb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,1,0.7945,0.9477,3645877,0,0,0,0,0,2894280,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,0,0.7126,0.9147,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,0,0.7621,0.9407,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,10,0.7945,0.9477,3645877,0,0,0,0,0,2894280,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,100,0.7945,0.9477,3645877,0,0,0,0,0,2894280,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,1000,0.7945,0.9477,3645877,0,0,0,0,0,2894280,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,0,0.7150,0.9157,3645877,,,,,,,,,,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w0.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,64mb,10000,0.7945,0.9477,3645877,0,0,0,0,0,2894280,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__64mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,1,0.7621,0.9407,3645877,0,0,0,0,0,2770469,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,100,0.7621,0.9407,3645877,0,0,0,0,0,2770469,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,10,0.7621,0.9407,3645877,0,0,0,0,0,2770469,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,1000,0.7621,0.9407,3645877,0,0,0,0,0,2770469,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,1,0.7126,0.9147,3645877,49204,0,0,0,0,2602088,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,10,0.7126,0.9147,3645877,49204,0,0,0,0,2602088,9,0,9,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,1,0.7150,0.9157,3645877,0,0,0,0,0,2563313,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w1.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,256mb,10000,0.7621,0.9407,3645877,0,0,0,0,0,2770469,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__256mb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,10,0.7150,0.9157,3645877,0,0,0,0,0,2563313,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w10.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,1000,0.7150,0.9157,3645877,0,0,0,0,0,2563313,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,100,0.7150,0.9157,3645877,0,0,0,0,0,2563313,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,1000,0.7126,0.9147,3645877,49204,0,0,0,0,2602088,417,6,411,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w1000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,100,0.7126,0.9147,3645877,49204,0,0,0,0,2602088,67,0,67,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w100.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,1gb,10000,0.7150,0.9157,3645877,0,0,0,0,0,2563313,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__OBL__1gb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1gb,10000,0.7126,0.9147,3645877,49204,0,0,0,0,2602088,2818,75,2743,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__lru__PG__1gb__w10000.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,16mb,1,0.7809,0.9456,3645877,0,0,0,0,0,0,0,0,0,./results/cp_sweep/logs/w100.oracleGeneral.bin.zst__s3fifo__Mithril__16mb__w1.log,ok
